raceId,driverId,stop,lap,time,duration,milliseconds,year,round,circuitId,race_name,race_date,driver_name,driver_nationality,code
990,845,2,40,19:20:39,25.693,25693,2018,2,3,Bahrain Grand Prix,2018-04-08,Sergey Sirotkin,Russian,SIR
990,843,2,42,19:23:28,24.953,24953,2018,2,3,Bahrain Grand Prix,2018-04-08,Brendon Hartley,New Zealander,HAR
990,154,3,45,19:28:25,26.263,26263,2018,2,3,Bahrain Grand Prix,2018-04-08,Romain Grosjean,French,GRO
991,843,1,10,14:30:52,23.172,23172,2018,3,17,Chinese Grand Prix,2018-04-15,Brendon Hartley,New Zealander,HAR
991,839,1,11,14:32:18,23.281,23281,2018,3,17,Chinese Grand Prix,2018-04-15,Esteban Ocon,French,OCO
991,832,1,12,14:33:53,23.935,23935,2018,3,17,Chinese Grand Prix,2018-04-15,Carlos Sainz,Spanish,SAI
991,815,1,12,14:34:05,22.856,22856,2018,3,17,Chinese Grand Prix,2018-04-15,Sergio Pérez,Mexican,PER
991,807,1,13,14:35:30,23.654,23654,2018,3,17,Chinese Grand Prix,2018-04-15,Nico Hülkenberg,German,HUL
991,154,1,16,14:40:41,22.981,22981,2018,3,17,Chinese Grand Prix,2018-04-15,Romain Grosjean,French,GRO
991,830,1,17,14:41:50,22.715,22715,2018,3,17,Chinese Grand Prix,2018-04-15,Max Verstappen,Dutch,VER
991,817,1,17,14:41:56,23.042,23042,2018,3,17,Chinese Grand Prix,2018-04-15,Daniel Ricciardo,Australian,RIC
991,1,1,18,14:43:33,22.464,22464,2018,3,17,Chinese Grand Prix,2018-04-15,Lewis Hamilton,British,HAM
991,822,1,19,14:45:02,22.097,22097,2018,3,17,Chinese Grand Prix,2018-04-15,Valtteri Bottas,Finnish,BOT
991,20,1,20,14:46:38,23.009,23009,2018,3,17,Chinese Grand Prix,2018-04-15,Sebastian Vettel,German,VET
991,842,1,20,14:47:48,23.950,23950,2018,3,17,Chinese Grand Prix,2018-04-15,Pierre Gasly,French,GAS
991,844,1,21,14:49:28,23.392,23392,2018,3,17,Chinese Grand Prix,2018-04-15,Charles Leclerc,Monegasque,LEC
991,838,1,22,14:50:55,23.730,23730,2018,3,17,Chinese Grand Prix,2018-04-15,Stoffel Vandoorne,Belgian,VAN
991,840,1,23,14:52:34,22.661,22661,2018,3,17,Chinese Grand Prix,2018-04-15,Lance Stroll,Canadian,STR
991,825,1,24,14:53:57,22.973,22973,2018,3,17,Chinese Grand Prix,2018-04-15,Kevin Magnussen,Danish,MAG
991,8,1,27,14:58:28,22.913,22913,2018,3,17,Chinese Grand Prix,2018-04-15,Kimi Räikkönen,Finnish,RAI
991,845,1,28,15:01:08,23.716,23716,2018,3,17,Chinese Grand Prix,2018-04-15,Sergey Sirotkin,Russian,SIR
991,4,1,29,15:02:24,24.110,24110,2018,3,17,Chinese Grand Prix,2018-04-15,Fernando Alonso,Spanish,ALO
991,828,1,29,15:03:02,22.785,22785,2018,3,17,Chinese Grand Prix,2018-04-15,Marcus Ericsson,Swedish,ERI
991,830,2,31,15:05:06,22.596,22596,2018,3,17,Chinese Grand Prix,2018-04-15,Max Verstappen,Dutch,VER
991,843,2,30,15:05:08,24.070,24070,2018,3,17,Chinese Grand Prix,2018-04-15,Brendon Hartley,New Zealander,HAR
991,817,2,31,15:05:15,22.691,22691,2018,3,17,Chinese Grand Prix,2018-04-15,Daniel Ricciardo,Australian,RIC
991,807,2,31,15:06:04,23.297,23297,2018,3,17,Chinese Grand Prix,2018-04-15,Nico Hülkenberg,German,HUL
991,832,2,31,15:06:18,23.117,23117,2018,3,17,Chinese Grand Prix,2018-04-15,Carlos Sainz,Spanish,SAI
991,839,2,31,15:06:24,22.637,22637,2018,3,17,Chinese Grand Prix,2018-04-15,Esteban Ocon,French,OCO
991,842,2,31,15:07:01,34.650,34650,2018,3,17,Chinese Grand Prix,2018-04-15,Pierre Gasly,French,GAS
991,815,2,32,15:08:44,22.334,22334,2018,3,17,Chinese Grand Prix,2018-04-15,Sergio Pérez,Mexican,PER
991,845,2,33,15:11:07,22.723,22723,2018,3,17,Chinese Grand Prix,2018-04-15,Sergey Sirotkin,Russian,SIR
991,154,2,46,15:33:38,23.735,23735,2018,3,17,Chinese Grand Prix,2018-04-15,Romain Grosjean,French,GRO
992,8,1,1,16:16:15,30.012,30012,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Kimi Räikkönen,Finnish,RAI
992,843,1,1,16:16:35,21.376,21376,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Brendon Hartley,New Zealander,HAR
992,4,1,1,16:16:58,56.710,56710,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Fernando Alonso,Spanish,ALO
992,825,1,1,16:17:11,35.608,35608,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Kevin Magnussen,Danish,MAG
992,828,1,1,16:17:16,44.107,44107,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Marcus Ericsson,Swedish,ERI
992,815,1,2,16:19:26,28.109,28109,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Sergio Pérez,Mexican,PER
992,154,1,2,16:19:32,21.725,21725,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Romain Grosjean,French,GRO
992,842,1,12,16:40:48,20.782,20782,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Pierre Gasly,French,GAS
992,832,1,15,16:46:02,21.516,21516,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Carlos Sainz,Spanish,SAI
992,838,1,17,16:49:58,21.103,21103,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Stoffel Vandoorne,Belgian,VAN
992,828,2,18,16:52:18,25.378,25378,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Marcus Ericsson,Swedish,ERI
992,1,1,22,16:58:07,20.377,20377,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Lewis Hamilton,British,HAM
992,843,2,22,16:59:24,20.809,20809,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Brendon Hartley,New Zealander,HAR
992,840,1,23,17:00:38,19.737,19737,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Lance Stroll,Canadian,STR
992,844,1,24,17:02:20,21.058,21058,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Charles Leclerc,Monegasque,LEC
992,838,2,25,17:05:01,20.887,20887,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Stoffel Vandoorne,Belgian,VAN
992,20,1,30,17:12:13,20.037,20037,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Sebastian Vettel,German,VET
992,817,1,37,17:25:09,19.925,19925,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Daniel Ricciardo,Australian,RIC
992,828,3,36,17:25:51,32.629,32629,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Marcus Ericsson,Swedish,ERI
992,830,1,38,17:26:56,19.765,19765,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Max Verstappen,Dutch,VER
992,822,1,40,17:30:08,20.192,20192,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Valtteri Bottas,Finnish,BOT
992,20,2,40,17:30:26,20.823,20823,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Sebastian Vettel,German,VET
992,825,2,39,17:30:36,21.778,21778,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Kevin Magnussen,Danish,MAG
992,1,2,40,17:30:37,21.329,21329,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Lewis Hamilton,British,HAM
992,842,2,39,17:30:54,21.287,21287,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Pierre Gasly,French,GAS
992,843,3,39,17:31:04,21.072,21072,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Brendon Hartley,New Zealander,HAR
992,8,2,40,17:31:21,21.149,21149,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Kimi Räikkönen,Finnish,RAI
992,838,3,39,17:31:27,20.760,20760,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Stoffel Vandoorne,Belgian,VAN
992,815,2,40,17:31:34,26.174,26174,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Sergio Pérez,Mexican,PER
992,154,2,40,17:31:39,22.757,22757,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Romain Grosjean,French,GRO
992,832,2,40,17:31:48,20.967,20967,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Carlos Sainz,Spanish,SAI
992,844,2,40,17:32:00,22.030,22030,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Charles Leclerc,Monegasque,LEC
992,840,2,40,17:32:03,21.236,21236,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Lance Stroll,Canadian,STR
992,4,2,40,17:32:15,21.371,21371,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Fernando Alonso,Spanish,ALO
992,828,4,39,17:32:40,14.998,14998,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Marcus Ericsson,Swedish,ERI
992,838,4,46,17:47:50,20.978,20978,2018,4,73,Azerbaijan Grand Prix,2018-04-29,Stoffel Vandoorne,Belgian,VAN
993,843,1,1,15:15:19,22.631,22631,2018,5,4,Spanish Grand Prix,2018-05-13,Brendon Hartley,New Zealander,HAR
993,845,1,1,15:15:23,22.049,22049,2018,5,4,Spanish Grand Prix,2018-05-13,Sergey Sirotkin,Russian,SIR
993,20,1,17,15:41:29,22.054,22054,2018,5,4,Spanish Grand Prix,2018-05-13,Sebastian Vettel,German,VET
993,822,1,19,15:44:12,23.213,23213,2018,5,4,Spanish Grand Prix,2018-05-13,Valtteri Bottas,Finnish,BOT
993,844,1,20,15:46:09,21.995,21995,2018,5,4,Spanish Grand Prix,2018-05-13,Charles Leclerc,Monegasque,LEC
993,840,1,20,15:46:18,21.351,21351,2018,5,4,Spanish Grand Prix,2018-05-13,Lance Stroll,Canadian,STR
993,4,1,21,15:47:34,21.721,21721,2018,5,4,Spanish Grand Prix,2018-05-13,Fernando Alonso,Spanish,ALO
993,845,2,24,15:52:02,22.034,22034,2018,5,4,Spanish Grand Prix,2018-05-13,Sergey Sirotkin,Russian,SIR
993,1,1,25,15:52:11,22.085,22085,2018,5,4,Spanish Grand Prix,2018-05-13,Lewis Hamilton,British,HAM
993,832,1,25,15:53:03,22.409,22409,2018,5,4,Spanish Grand Prix,2018-05-13,Carlos Sainz,Spanish,SAI
993,815,1,26,15:54:45,22.438,22438,2018,5,4,Spanish Grand Prix,2018-05-13,Sergio Pérez,Mexican,PER
993,839,1,29,15:58:45,47.910,47910,2018,5,4,Spanish Grand Prix,2018-05-13,Esteban Ocon,French,OCO
993,825,1,32,16:02:35,22.917,22917,2018,5,4,Spanish Grand Prix,2018-05-13,Kevin Magnussen,Danish,MAG
993,817,1,33,16:03:28,21.618,21618,2018,5,4,Spanish Grand Prix,2018-05-13,Daniel Ricciardo,Australian,RIC
993,843,2,33,16:04:40,22.472,22472,2018,5,4,Spanish Grand Prix,2018-05-13,Brendon Hartley,New Zealander,HAR
993,830,1,34,16:04:41,21.740,21740,2018,5,4,Spanish Grand Prix,2018-05-13,Max Verstappen,Dutch,VER
993,838,1,34,16:05:53,27.416,27416,2018,5,4,Spanish Grand Prix,2018-05-13,Stoffel Vandoorne,Belgian,VAN
993,828,1,35,16:07:20,22.100,22100,2018,5,4,Spanish Grand Prix,2018-05-13,Marcus Ericsson,Swedish,ERI
993,20,2,41,16:14:52,24.273,24273,2018,5,4,Spanish Grand Prix,2018-05-13,Sebastian Vettel,German,VET
993,815,2,40,16:14:56,22.242,22242,2018,5,4,Spanish Grand Prix,2018-05-13,Sergio Pérez,Mexican,PER
993,845,3,41,16:17:36,23.865,23865,2018,5,4,Spanish Grand Prix,2018-05-13,Sergey Sirotkin,Russian,SIR
994,845,1,7,15:22:13,31.810,31810,2018,6,6,Monaco Grand Prix,2018-05-27,Sergey Sirotkin,Russian,SIR
994,840,1,9,15:25:39,33.887,33887,2018,6,6,Monaco Grand Prix,2018-05-27,Lance Stroll,Canadian,STR
994,1,1,12,15:28:19,23.739,23739,2018,6,6,Monaco Grand Prix,2018-05-27,Lewis Hamilton,British,HAM
994,843,1,13,15:30:14,24.326,24326,2018,6,6,Monaco Grand Prix,2018-05-27,Brendon Hartley,New Zealander,HAR
994,844,1,14,15:31:32,23.870,23870,2018,6,6,Monaco Grand Prix,2018-05-27,Charles Leclerc,Monegasque,LEC
994,154,1,15,15:33:04,24.741,24741,2018,6,6,Monaco Grand Prix,2018-05-27,Romain Grosjean,French,GRO
994,20,1,16,15:33:21,23.964,23964,2018,6,6,Monaco Grand Prix,2018-05-27,Sebastian Vettel,German,VET
994,832,1,16,15:34:04,24.874,24874,2018,6,6,Monaco Grand Prix,2018-05-27,Carlos Sainz,Spanish,SAI
994,817,1,17,15:34:32,24.542,24542,2018,6,6,Monaco Grand Prix,2018-05-27,Daniel Ricciardo,Australian,RIC
994,8,1,17,15:34:47,24.263,24263,2018,6,6,Monaco Grand Prix,2018-05-27,Kimi Räikkönen,Finnish,RAI
994,822,1,17,15:35:01,24.020,24020,2018,6,6,Monaco Grand Prix,2018-05-27,Valtteri Bottas,Finnish,BOT
994,828,1,17,15:35:35,24.291,24291,2018,6,6,Monaco Grand Prix,2018-05-27,Marcus Ericsson,Swedish,ERI
994,825,1,17,15:35:35,24.237,24237,2018,6,6,Monaco Grand Prix,2018-05-27,Kevin Magnussen,Danish,MAG
994,4,1,19,15:37:54,24.241,24241,2018,6,6,Monaco Grand Prix,2018-05-27,Fernando Alonso,Spanish,ALO
994,845,2,19,15:38:41,25.170,25170,2018,6,6,Monaco Grand Prix,2018-05-27,Sergey Sirotkin,Russian,SIR
994,838,1,20,15:39:35,26.817,26817,2018,6,6,Monaco Grand Prix,2018-05-27,Stoffel Vandoorne,Belgian,VAN
994,815,1,21,15:40:40,29.379,29379,2018,6,6,Monaco Grand Prix,2018-05-27,Sergio Pérez,Mexican,PER
994,839,1,23,15:43:06,24.663,24663,2018,6,6,Monaco Grand Prix,2018-05-27,Esteban Ocon,French,OCO
994,840,2,34,15:59:55,31.104,31104,2018,6,6,Monaco Grand Prix,2018-05-27,Lance Stroll,Canadian,STR
994,842,1,37,16:01:40,24.296,24296,2018,6,6,Monaco Grand Prix,2018-05-27,Pierre Gasly,French,GAS
994,830,1,47,16:15:05,24.111,24111,2018,6,6,Monaco Grand Prix,2018-05-27,Max Verstappen,Dutch,VER
994,845,3,49,16:18:49,25.563,25563,2018,6,6,Monaco Grand Prix,2018-05-27,Sergey Sirotkin,Russian,SIR
994,807,1,50,16:18:53,25.213,25213,2018,6,6,Monaco Grand Prix,2018-05-27,Nico Hülkenberg,German,HUL
994,840,3,59,16:33:18,24.852,24852,2018,6,6,Monaco Grand Prix,2018-05-27,Lance Stroll,Canadian,STR
994,154,2,68,16:43:24,24.568,24568,2018,6,6,Monaco Grand Prix,2018-05-27,Romain Grosjean,French,GRO
994,838,2,72,16:48:42,25.438,25438,2018,6,6,Monaco Grand Prix,2018-05-27,Stoffel Vandoorne,Belgian,VAN
995,838,1,1,14:14:56,41.008,41008,2018,7,7,Canadian Grand Prix,2018-06-10,Stoffel Vandoorne,Belgian,VAN
995,828,1,1,14:15:00,23.529,23529,2018,7,7,Canadian Grand Prix,2018-06-10,Marcus Ericsson,Swedish,ERI
995,815,1,9,14:27:34,24.086,24086,2018,7,7,Canadian Grand Prix,2018-06-10,Sergio Pérez,Mexican,PER
995,839,1,11,14:29:59,25.353,25353,2018,7,7,Canadian Grand Prix,2018-06-10,Esteban Ocon,French,OCO
995,807,1,13,14:32:32,24.521,24521,2018,7,7,Canadian Grand Prix,2018-06-10,Nico Hülkenberg,German,HUL
995,832,1,14,14:33:51,24.416,24416,2018,7,7,Canadian Grand Prix,2018-06-10,Carlos Sainz,Spanish,SAI
995,830,1,16,14:36:13,23.137,23137,2018,7,7,Canadian Grand Prix,2018-06-10,Max Verstappen,Dutch,VER
995,1,1,16,14:36:16,23.335,23335,2018,7,7,Canadian Grand Prix,2018-06-10,Lewis Hamilton,British,HAM
995,817,1,17,14:37:31,23.279,23279,2018,7,7,Canadian Grand Prix,2018-06-10,Daniel Ricciardo,Australian,RIC
995,4,1,18,14:39:10,23.099,23099,2018,7,7,Canadian Grand Prix,2018-06-10,Fernando Alonso,Spanish,ALO
995,844,1,19,14:40:26,23.666,23666,2018,7,7,Canadian Grand Prix,2018-06-10,Charles Leclerc,Monegasque,LEC
995,825,1,22,14:44:21,24.008,24008,2018,7,7,Canadian Grand Prix,2018-06-10,Kevin Magnussen,Danish,MAG
995,842,1,23,14:45:36,24.107,24107,2018,7,7,Canadian Grand Prix,2018-06-10,Pierre Gasly,French,GAS
995,845,1,26,14:49:55,23.531,23531,2018,7,7,Canadian Grand Prix,2018-06-10,Sergey Sirotkin,Russian,SIR
995,8,1,32,14:56:30,23.645,23645,2018,7,7,Canadian Grand Prix,2018-06-10,Kimi Räikkönen,Finnish,RAI
995,822,1,36,15:01:20,23.775,23775,2018,7,7,Canadian Grand Prix,2018-06-10,Valtteri Bottas,Finnish,BOT
995,20,1,37,15:02:29,23.529,23529,2018,7,7,Canadian Grand Prix,2018-06-10,Sebastian Vettel,German,VET
995,815,2,44,15:12:48,23.718,23718,2018,7,7,Canadian Grand Prix,2018-06-10,Sergio Pérez,Mexican,PER
995,154,1,48,15:17:41,24.400,24400,2018,7,7,Canadian Grand Prix,2018-06-10,Romain Grosjean,French,GRO
995,838,2,48,15:18:21,23.537,23537,2018,7,7,Canadian Grand Prix,2018-06-10,Stoffel Vandoorne,Belgian,VAN
996,840,1,1,16:15:46,26.576,26576,2018,8,34,French Grand Prix,2018-06-24,Lance Stroll,Canadian,STR
996,845,1,1,16:15:55,26.273,26273,2018,8,34,French Grand Prix,2018-06-24,Sergey Sirotkin,Russian,SIR
996,20,1,1,16:15:56,32.612,32612,2018,8,34,French Grand Prix,2018-06-24,Sebastian Vettel,German,VET
996,4,1,1,16:15:56,25.789,25789,2018,8,34,French Grand Prix,2018-06-24,Fernando Alonso,Spanish,ALO
996,822,1,1,16:16:38,27.955,27955,2018,8,34,French Grand Prix,2018-06-24,Valtteri Bottas,Finnish,BOT
996,830,1,25,16:57:59,24.395,24395,2018,8,34,French Grand Prix,2018-06-24,Max Verstappen,Dutch,VER
996,832,1,26,17:00:15,25.423,25423,2018,8,34,French Grand Prix,2018-06-24,Carlos Sainz,Spanish,SAI
996,817,1,28,17:02:52,24.309,24309,2018,8,34,French Grand Prix,2018-06-24,Daniel Ricciardo,Australian,RIC
996,825,1,28,17:03:31,25.419,25419,2018,8,34,French Grand Prix,2018-06-24,Kevin Magnussen,Danish,MAG
996,844,1,31,17:08:35,25.026,25026,2018,8,34,French Grand Prix,2018-06-24,Charles Leclerc,Monegasque,LEC
996,1,1,33,17:10:41,24.310,24310,2018,8,34,French Grand Prix,2018-06-24,Lewis Hamilton,British,HAM
996,8,1,34,17:12:38,24.289,24289,2018,8,34,French Grand Prix,2018-06-24,Kimi Räikkönen,Finnish,RAI
996,154,1,34,17:13:30,29.996,29996,2018,8,34,French Grand Prix,2018-06-24,Romain Grosjean,French,GRO
996,828,1,35,17:15:27,24.295,24295,2018,8,34,French Grand Prix,2018-06-24,Marcus Ericsson,Swedish,ERI
996,807,1,37,17:18:16,25.016,25016,2018,8,34,French Grand Prix,2018-06-24,Nico Hülkenberg,German,HUL
996,843,1,38,17:20:21,24.297,24297,2018,8,34,French Grand Prix,2018-06-24,Brendon Hartley,New Zealander,HAR
996,822,2,39,17:21:22,30.666,30666,2018,8,34,French Grand Prix,2018-06-24,Valtteri Bottas,Finnish,BOT
996,20,2,40,17:22:38,31.029,31029,2018,8,34,French Grand Prix,2018-06-24,Sebastian Vettel,German,VET
996,838,1,40,17:23:26,24.399,24399,2018,8,34,French Grand Prix,2018-06-24,Stoffel Vandoorne,Belgian,VAN
996,4,2,46,17:33:42,24.788,24788,2018,8,34,French Grand Prix,2018-06-24,Fernando Alonso,Spanish,ALO
997,838,1,1,15:14:13,46.557,46557,2018,9,70,Austrian Grand Prix,2018-07-01,Stoffel Vandoorne,Belgian,VAN
997,830,1,15,15:30:26,21.214,21214,2018,9,70,Austrian Grand Prix,2018-07-01,Max Verstappen,Dutch,VER
997,8,1,15,15:30:30,21.552,21552,2018,9,70,Austrian Grand Prix,2018-07-01,Kimi Räikkönen,Finnish,RAI
997,817,1,15,15:30:32,21.950,21950,2018,9,70,Austrian Grand Prix,2018-07-01,Daniel Ricciardo,Australian,RIC
997,20,1,15,15:30:34,23.912,23912,2018,9,70,Austrian Grand Prix,2018-07-01,Sebastian Vettel,German,VET
997,154,1,15,15:30:46,22.121,22121,2018,9,70,Austrian Grand Prix,2018-07-01,Romain Grosjean,French,GRO
997,839,1,15,15:30:54,22.527,22527,2018,9,70,Austrian Grand Prix,2018-07-01,Esteban Ocon,French,OCO
997,832,1,15,15:30:57,23.257,23257,2018,9,70,Austrian Grand Prix,2018-07-01,Carlos Sainz,Spanish,SAI
997,840,1,15,15:31:03,22.181,22181,2018,9,70,Austrian Grand Prix,2018-07-01,Lance Stroll,Canadian,STR
997,842,1,15,15:31:09,22.011,22011,2018,9,70,Austrian Grand Prix,2018-07-01,Pierre Gasly,French,GAS
997,844,1,15,15:31:12,21.364,21364,2018,9,70,Austrian Grand Prix,2018-07-01,Charles Leclerc,Monegasque,LEC
997,4,1,15,15:31:16,21.588,21588,2018,9,70,Austrian Grand Prix,2018-07-01,Fernando Alonso,Spanish,ALO
997,845,1,24,15:41:54,23.048,23048,2018,9,70,Austrian Grand Prix,2018-07-01,Sergey Sirotkin,Russian,SIR
997,1,1,25,15:42:08,21.245,21245,2018,9,70,Austrian Grand Prix,2018-07-01,Lewis Hamilton,British,HAM
997,815,1,27,15:45:05,22.863,22863,2018,9,70,Austrian Grand Prix,2018-07-01,Sergio Pérez,Mexican,PER
997,825,1,28,15:46:11,22.138,22138,2018,9,70,Austrian Grand Prix,2018-07-01,Kevin Magnussen,Danish,MAG
997,832,2,34,15:53:34,26.335,26335,2018,9,70,Austrian Grand Prix,2018-07-01,Carlos Sainz,Spanish,SAI
997,817,2,38,15:57:21,21.259,21259,2018,9,70,Austrian Grand Prix,2018-07-01,Daniel Ricciardo,Australian,RIC
997,838,2,40,16:01:56,22.526,22526,2018,9,70,Austrian Grand Prix,2018-07-01,Stoffel Vandoorne,Belgian,VAN
997,828,1,45,16:06:18,21.519,21519,2018,9,70,Austrian Grand Prix,2018-07-01,Marcus Ericsson,Swedish,ERI
997,1,2,52,16:13:20,20.980,20980,2018,9,70,Austrian Grand Prix,2018-07-01,Lewis Hamilton,British,HAM
997,845,2,60,16:24:25,24.884,24884,2018,9,70,Austrian Grand Prix,2018-07-01,Sergey Sirotkin,Russian,SIR
997,840,2,65,16:30:07,22.299,22299,2018,9,70,Austrian Grand Prix,2018-07-01,Lance Stroll,Canadian,STR
998,8,1,13,14:33:39,38.573,38573,2018,10,9,British Grand Prix,2018-07-08,Kimi Räikkönen,Finnish,RAI
998,4,1,13,14:34:09,28.669,28669,2018,10,9,British Grand Prix,2018-07-08,Fernando Alonso,Spanish,ALO
998,815,1,13,14:34:17,28.651,28651,2018,10,9,British Grand Prix,2018-07-08,Sergio Pérez,Mexican,PER
998,830,1,17,14:39:53,28.458,28458,2018,10,9,British Grand Prix,2018-07-08,Max Verstappen,Dutch,VER
998,832,1,17,14:40:28,29.074,29074,2018,10,9,British Grand Prix,2018-07-08,Carlos Sainz,Spanish,SAI
998,817,1,18,14:41:31,28.194,28194,2018,10,9,British Grand Prix,2018-07-08,Daniel Ricciardo,Australian,RIC
998,844,1,18,14:41:58,27.865,27865,2018,10,9,British Grand Prix,2018-07-08,Charles Leclerc,Monegasque,LEC
998,839,1,19,14:43:35,29.410,29410,2018,10,9,British Grand Prix,2018-07-08,Esteban Ocon,French,OCO
998,20,1,20,14:44:24,28.677,28677,2018,10,9,British Grand Prix,2018-07-08,Sebastian Vettel,German,VET
998,807,1,20,14:45:06,28.719,28719,2018,10,9,British Grand Prix,2018-07-08,Nico Hülkenberg,German,HUL
998,842,1,20,14:45:19,28.676,28676,2018,10,9,British Grand Prix,2018-07-08,Pierre Gasly,French,GAS
998,822,1,21,14:46:03,27.894,27894,2018,10,9,British Grand Prix,2018-07-08,Valtteri Bottas,Finnish,BOT
998,838,1,21,14:47:02,28.284,28284,2018,10,9,British Grand Prix,2018-07-08,Stoffel Vandoorne,Belgian,VAN
998,845,1,21,14:47:19,28.224,28224,2018,10,9,British Grand Prix,2018-07-08,Sergey Sirotkin,Russian,SIR
998,828,1,24,14:51:45,28.207,28207,2018,10,9,British Grand Prix,2018-07-08,Marcus Ericsson,Swedish,ERI
998,1,1,25,14:52:37,28.982,28982,2018,10,9,British Grand Prix,2018-07-08,Lewis Hamilton,British,HAM
998,825,1,25,14:53:08,28.450,28450,2018,10,9,British Grand Prix,2018-07-08,Kevin Magnussen,Danish,MAG
998,154,1,26,14:54:52,29.254,29254,2018,10,9,British Grand Prix,2018-07-08,Romain Grosjean,French,GRO
998,817,2,30,15:00:29,28.001,28001,2018,10,9,British Grand Prix,2018-07-08,Daniel Ricciardo,Australian,RIC
998,840,1,30,15:01:51,27.774,27774,2018,10,9,British Grand Prix,2018-07-08,Lance Stroll,Canadian,STR
998,4,2,32,15:04:42,28.085,28085,2018,10,9,British Grand Prix,2018-07-08,Fernando Alonso,Spanish,ALO
998,832,2,32,15:04:46,28.078,28078,2018,10,9,British Grand Prix,2018-07-08,Carlos Sainz,Spanish,SAI
998,842,2,32,15:04:49,29.766,29766,2018,10,9,British Grand Prix,2018-07-08,Pierre Gasly,French,GAS
998,815,2,32,15:04:53,28.836,28836,2018,10,9,British Grand Prix,2018-07-08,Sergio Pérez,Mexican,PER
998,20,2,33,15:05:15,28.174,28174,2018,10,9,British Grand Prix,2018-07-08,Sebastian Vettel,German,VET
998,830,2,33,15:05:35,28.000,28000,2018,10,9,British Grand Prix,2018-07-08,Max Verstappen,Dutch,VER
998,8,2,33,15:05:39,28.985,28985,2018,10,9,British Grand Prix,2018-07-08,Kimi Räikkönen,Finnish,RAI
998,838,2,33,15:07:14,28.658,28658,2018,10,9,British Grand Prix,2018-07-08,Stoffel Vandoorne,Belgian,VAN
999,8,1,14,15:31:29,19.647,19647,2018,11,10,German Grand Prix,2018-07-22,Kimi Räikkönen,Finnish,RAI
999,807,1,18,15:37:14,19.584,19584,2018,11,10,German Grand Prix,2018-07-22,Nico Hülkenberg,German,HUL
999,825,1,20,15:39:50,19.818,19818,2018,11,10,German Grand Prix,2018-07-22,Kevin Magnussen,Danish,MAG
999,832,1,20,15:40:01,20.160,20160,2018,11,10,German Grand Prix,2018-07-22,Carlos Sainz,Spanish,SAI
999,844,1,20,15:40:04,19.267,19267,2018,11,10,German Grand Prix,2018-07-22,Charles Leclerc,Monegasque,LEC
999,154,1,21,15:41:19,20.198,20198,2018,11,10,German Grand Prix,2018-07-22,Romain Grosjean,French,GRO
999,815,1,22,15:42:34,25.130,25130,2018,11,10,German Grand Prix,2018-07-22,Sergio Pérez,Mexican,PER
999,20,1,25,15:45:48,18.657,18657,2018,11,10,German Grand Prix,2018-07-22,Sebastian Vettel,German,VET
999,839,1,25,15:46:55,19.570,19570,2018,11,10,German Grand Prix,2018-07-22,Esteban Ocon,French,OCO
999,840,1,27,15:49:46,19.476,19476,2018,11,10,German Grand Prix,2018-07-22,Lance Stroll,Canadian,STR
999,822,1,28,15:49:51,19.188,19188,2018,11,10,German Grand Prix,2018-07-22,Valtteri Bottas,Finnish,BOT
999,845,1,28,15:51:05,24.173,24173,2018,11,10,German Grand Prix,2018-07-22,Sergey Sirotkin,Russian,SIR
999,843,1,28,15:51:05,19.309,19309,2018,11,10,German Grand Prix,2018-07-22,Brendon Hartley,New Zealander,HAR
